Rok,Województwo,Populacja,Specjalność komórki,Liczba porad AOS,Liczba porad AOS/1 tys. mieszk.,Liczba poradni AOS,Liczba poradni AOS/10 tys. mieszk.
2021,śląskie,4455877,poradnia chemioterapii,2042,0.46,1,0
2021,śląskie,4455877,poradnia chirurgii klatki piersiowej,9922,2.23,2,0
2021,śląskie,4455877,poradnia chirurgii naczyniowej,42540,9.55,11,0.02
2021,śląskie,4455877,poradnia chirurgii ogólnej,794842,178.38,213,0.48
2021,śląskie,4455877,poradnia chirurgii ogólnej dla dzieci,148470,33.32,40,0.09
2021,śląskie,4455877,poradnia chirurgii onkologicznej,53156,11.93,9,0.02
2021,śląskie,4455877,poradnia chirurgii onkologicznej dla dzieci,1949,0.44,1,0
2021,śląskie,4455877,poradnia chirurgii plastycznej,8181,1.84,5,0.01
2021,śląskie,4455877,poradnia chirurgii szczękowo-twarzowej,23825,5.35,7,0.02
2021,śląskie,4455877,poradnia chirurgii urazowo-ortopedycznej,954975,214.32,130,0.29
2021,śląskie,4455877,poradnia chirurgii urazowo-ortopedycznej dla dzieci,32267,7.24,17,0.04
2021,śląskie,4455877,poradnia chorób metabolicznych,13512,3.03,21,0.05
2021,śląskie,4455877,poradnia chorób metabolicznych dla dzieci,2901,0.65,2,0
2021,śląskie,4455877,poradnia chorób naczyń,54904,12.32,32,0.07
2021,śląskie,4455877,poradnia chorób odzwierzęcych i pasożytniczych,4065,0.91,1,0
2021,śląskie,4455877,poradnia chorób płuc,77830,17.47,45,0.1
2021,śląskie,4455877,poradnia chorób płuc dla dzieci,4198,0.94,4,0.01
2021,śląskie,4455877,poradnia chorób tarczycy,18586,4.17,9,0.02
2021,śląskie,4455877,poradnia chorób zakaźnych,31162,6.99,12,0.03
2021,śląskie,4455877,poradnia chorób zakaźnych dla dzieci,1015,0.23,1,0
2021,śląskie,4455877,poradnia dermatologiczna,511740,114.85,176,0.39
2021,śląskie,4455877,poradnia dermatologiczna dla dzieci,18583,4.17,5,0.01
2021,śląskie,4455877,poradnia diabetologiczna,340355,76.38,120,0.27
2021,śląskie,4455877,poradnia diabetologiczna dla dzieci,13590,3.05,3,0.01
2021,śląskie,4455877,poradnia endokrynologiczna,231263,51.9,70,0.16
2021,śląskie,4455877,poradnia endokrynologiczna dla dzieci,19876,4.46,5,0.01
2021,śląskie,4455877,poradnia endokrynologiczno-ginekologiczna,1888,0.42,1,0
2021,śląskie,4455877,poradnia foniatryczna,14670,3.29,6,0.01
2021,śląskie,4455877,poradnia gastroenterologiczna,91166,20.46,51,0.11
2021,śląskie,4455877,poradnia gastroenterologiczna dla dzieci,14633,3.28,9,0.02
2021,śląskie,4455877,poradnia genetyczna,11631,2.61,3,0.01
2021,śląskie,4455877,poradnia genetyczna dla dzieci,1039,0.23,1,0
2021,śląskie,4455877,poradnia geriatryczna,12339,2.77,16,0.04
2021,śląskie,4455877,poradnia ginekologiczna,119417,26.8,60,0.13
2021,śląskie,4455877,poradnia ginekologiczna dla dziewcząt,5390,1.21,8,0.02
2021,śląskie,4455877,poradnia gruźlicy i chorób płuc,221954,49.81,47,0.11
2021,śląskie,4455877,poradnia gruźlicy i chorób płuc dla dzieci,14751,3.31,9,0.02
2021,śląskie,4455877,poradnia hematologiczna,52668,11.82,22,0.05
2021,śląskie,4455877,poradnia hematologiczna dla dzieci,1934,0.43,3,0.01
2021,śląskie,4455877,poradnia hepatologiczna,10552,2.37,9,0.02
2021,śląskie,4455877,poradnia hepatologiczna dla dzieci,262,0.06,1,0
2021,śląskie,4455877,poradnia immunologiczna,3437,0.77,1,0
2021,śląskie,4455877,poradnia kardiochirurgiczna,5544,1.24,2,0
2021,śląskie,4455877,poradnia kardiochirurgiczna dla dzieci,185,0.04,1,0
2021,śląskie,4455877,poradnia kardiologiczna,656546,147.34,167,0.37
2021,śląskie,4455877,poradnia kardiologiczna dla dzieci,49523,11.11,18,0.04
2021,śląskie,4455877,poradnia leczenia bólu,161100,36.15,43,0.1
2021,śląskie,4455877,poradnia leczenia bólu dla dzieci,2789,0.63,2,0
2021,śląskie,4455877,poradnia leczenia mukowiscydozy dla dzieci,317,0.07,1,0
2021,śląskie,4455877,poradnia leczenia niepłodności,106,0.02,2,0
2021,śląskie,4455877,poradnia leczenia zeza,3171,0.71,2,0
2021,śląskie,4455877,poradnia logopedyczna,132786,29.8,68,0.15
2021,śląskie,4455877,poradnia logopedyczna dla dzieci,1063,0.24,2,0
2021,śląskie,4455877,poradnia medycyny nuklearnej,1731,0.39,1,0
2021,śląskie,4455877,poradnia medycyny sportowej,5874,1.32,10,0.02
2021,śląskie,4455877,poradnia medycyny sportowej dla dzieci,4220,0.95,2,0
2021,śląskie,4455877,poradnia nadciśnienia tętniczego,1034,0.23,1,0
2021,śląskie,4455877,poradnia nefrologiczna,58299,13.08,39,0.09
2021,śląskie,4455877,poradnia nefrologiczna dla dzieci,13180,2.96,8,0.02
2021,śląskie,4455877,poradnia neonatologiczna,9321,2.09,22,0.05
2021,śląskie,4455877,poradnia neurochirurgiczna,30170,6.77,8,0.02
2021,śląskie,4455877,poradnia neurochirurgiczna dla dzieci,2312,0.52,1,0
2021,śląskie,4455877,poradnia neurologiczna,695773,156.15,260,0.58
2021,śląskie,4455877,poradnia neurologiczna dla dzieci,40341,9.05,22,0.05
2021,śląskie,4455877,poradnia okulistyczna,856505,192.22,255,0.57
2021,śląskie,4455877,poradnia okulistyczna dla dzieci,81058,18.19,36,0.08
2021,śląskie,4455877,poradnia onkologiczna,317723,71.3,52,0.12
2021,śląskie,4455877,poradnia onkologii i hematologii dziecięcej,8299,1.86,4,0.01
2021,śląskie,4455877,poradnia osteoporozy,7714,1.73,4,0.01
2021,śląskie,4455877,poradnia otorynolaryngologiczna,499972,112.21,237,0.53
2021,śląskie,4455877,poradnia otorynolaryngologiczna dla dzieci,41193,9.24,24,0.05
2021,śląskie,4455877,poradnia patologii ciąży,1637,0.37,5,0.01
2021,śląskie,4455877,poradnia planowania rodziny i rozrodczości,1145,0.26,1,0
2021,śląskie,4455877,poradnia położniczo-ginekologiczna,893905,200.61,332,0.75
2021,śląskie,4455877,poradnia preluksacyjna,47788,10.72,33,0.07
2021,śląskie,4455877,poradnia profilaktyczno-lecznicza (hiv/aids),12165,2.73,1,0
2021,śląskie,4455877,poradnia profilaktyki chorób piersi,73636,16.53,33,0.07
2021,śląskie,4455877,poradnia proktologiczna,29369,6.59,32,0.07
2021,śląskie,4455877,poradnia radioterapii,4110,0.92,1,0
2021,śląskie,4455877,poradnia reumatologiczna,210612,47.27,89,0.2
2021,śląskie,4455877,poradnia reumatologiczna dla dzieci,2987,0.67,3,0.01
2021,śląskie,4455877,poradnia transplantologiczna,18340,4.12,4,0.01
2021,śląskie,4455877,poradnia urologiczna,372246,83.54,114,0.26
2021,śląskie,4455877,poradnia urologiczna dla dzieci,2316,0.52,1,0
2021,śląskie,4455877,poradnia wad postawy,24509,5.5,28,0.06
2021,śląskie,4455877,poradnia wenerologiczna,8483,1.9,1,0
2021,śląskie,4455877,poradnia zaburzeń i wad rozwojowych dzieci,691,0.16,1,0
2021,śląskie,4455877,pracownia endoskopii,84500,18.96,70,0.16
2021,śląskie,4455877,pracownia endoskopii dla dzieci,1,0,1,0
2021,śląskie,4455877,pracownia lub zakład medycyny nuklearnej,15282,3.43,6,0.01
2021,śląskie,4455877,pracownia rentgenodiagnostyki ogólnej,2742,0.62,1,0
2021,śląskie,4455877,pracownia rezonansu magnetycznego,229220,51.44,42,0.09
2021,śląskie,4455877,pracownia tomografii komputerowej,254159,57.04,59,0.13
2021,śląskie,4455877,pracownia usg,1329,0.3,2,0
2021,świętokrzyskie,1212564,inne pracownie diagnostyczne lub zabiegowe,29,0.02,1,0.01
2021,świętokrzyskie,1212564,poradnia alergologiczna,52552,43.34,21,0.17
2021,świętokrzyskie,1212564,poradnia alergologiczna dla dzieci,25701,21.2,8,0.07
2021,świętokrzyskie,1212564,poradnia audiologiczna,5506,4.54,3,0.02
2021,świętokrzyskie,1212564,poradnia chemioterapii,23123,19.07,1,0.01
2021,świętokrzyskie,1212564,poradnia chirurgii klatki piersiowej,6751,5.57,2,0.02
2021,świętokrzyskie,1212564,poradnia chirurgii naczyniowej,8138,6.71,3,0.02
2021,świętokrzyskie,1212564,poradnia chirurgii ogólnej,149558,123.34,35,0.29
2021,świętokrzyskie,1212564,poradnia chirurgii ogólnej dla dzieci,10801,8.91,4,0.03
2021,świętokrzyskie,1212564,poradnia chirurgii onkologicznej,34608,28.54,11,0.09
2021,świętokrzyskie,1212564,poradnia chirurgii szczękowo-twarzowej,4346,3.58,2,0.02
2021,świętokrzyskie,1212564,poradnia chirurgii urazowo-ortopedycznej,226541,186.83,32,0.26
2021,świętokrzyskie,1212564,poradnia chirurgii urazowo-ortopedycznej dla dzieci,12091,9.97,5,0.04
2021,świętokrzyskie,1212564,poradnia chorób metabolicznych,4392,3.62,6,0.05
2021,świętokrzyskie,1212564,poradnia chorób naczyń,7345,6.06,4,0.03
2021,świętokrzyskie,1212564,poradnia chorób płuc,16408,13.53,11,0.09
2021,świętokrzyskie,1212564,poradnia chorób płuc dla dzieci,2436,2.01,1,0.01
2021,świętokrzyskie,1212564,poradnia chorób zakaźnych,2932,2.42,3,0.02
2021,świętokrzyskie,1212564,poradnia chorób zakaźnych dla dzieci,1627,1.34,1,0.01
2021,świętokrzyskie,1212564,poradnia dermatologiczna,128058,105.61,33,0.27
2021,świętokrzyskie,1212564,poradnia diabetologiczna,73007,60.21,28,0.23
2021,świętokrzyskie,1212564,poradnia diabetologiczna dla dzieci,2473,2.04,1,0.01
2021,świętokrzyskie,1212564,poradnia endokrynologiczna,72462,59.76,23,0.19
2021,świętokrzyskie,1212564,poradnia endokrynologiczna dla dzieci,1674,1.38,1,0.01
2021,świętokrzyskie,1212564,poradnia endokrynologiczno-ginekologiczna,3526,2.91,3,0.02
2021,świętokrzyskie,1212564,poradnia foniatryczna,1942,1.6,1,0.01
2021,świętokrzyskie,1212564,poradnia gastroenterologiczna,15256,12.58,10,0.08
2021,świętokrzyskie,1212564,poradnia gastroenterologiczna dla dzieci,1428,1.18,1,0.01
2021,świętokrzyskie,1212564,poradnia genetyczna,6618,5.46,2,0.02
2021,świętokrzyskie,1212564,poradnia geriatryczna,371,0.31,2,0.02
2021,świętokrzyskie,1212564,poradnia ginekologiczna dla dziewcząt,1065,0.88,2,0.02
2021,świętokrzyskie,1212564,poradnia ginekologii onkologicznej,6546,5.4,1,0.01
2021,świętokrzyskie,1212564,poradnia gruźlicy i chorób płuc,48505,40,13,0.11
2021,świętokrzyskie,1212564,poradnia gruźlicy i chorób płuc dla dzieci,3536,2.92,3,0.02
2021,świętokrzyskie,1212564,poradnia hematologiczna,14649,12.08,2,0.02
2021,świętokrzyskie,1212564,poradnia hepatologiczna,3756,3.1,4,0.03
2021,świętokrzyskie,1212564,poradnia immunologiczna,287,0.24,1,0.01
2021,świętokrzyskie,1212564,poradnia immunologiczna dla dzieci,234,0.19,1,0.01
2021,świętokrzyskie,1212564,poradnia kardiochirurgiczna,1920,1.58,1,0.01
2021,świętokrzyskie,1212564,poradnia kardiologiczna,133878,110.41,37,0.31
2021,świętokrzyskie,1212564,poradnia kardiologiczna dla dzieci,6914,5.7,5,0.04
2021,świętokrzyskie,1212564,poradnia leczenia bólu,3085,2.54,3,0.02
2021,świętokrzyskie,1212564,poradnia leczenia niepłodności,1885,1.55,1,0.01
2021,świętokrzyskie,1212564,poradnia leczenia zeza,1369,1.13,2,0.02
2021,świętokrzyskie,1212564,poradnia logopedyczna,39519,32.59,30,0.25
2021,świętokrzyskie,1212564,poradnia medycyny sportowej,2928,2.41,3,0.02
2021,świętokrzyskie,1212564,poradnia nefrologiczna,7940,6.55,9,0.07
2021,świętokrzyskie,1212564,poradnia nefrologiczna dla dzieci,4181,3.45,3,0.02
2021,świętokrzyskie,1212564,poradnia neonatologiczna,3796,3.13,8,0.07
2021,świętokrzyskie,1212564,poradnia neurochirurgiczna,7364,6.07,3,0.02
2021,świętokrzyskie,1212564,poradnia neurologiczna,147285,121.47,48,0.4
2021,świętokrzyskie,1212564,poradnia neurologiczna dla dzieci,11705,9.65,4,0.03
2021,świętokrzyskie,1212564,poradnia okresu przekwitania,964,0.8,1,0.01
2021,świętokrzyskie,1212564,poradnia okulistyczna,150281,123.94,54,0.45
2021,świętokrzyskie,1212564,poradnia okulistyczna dla dzieci,15496,12.78,6,0.05
2021,świętokrzyskie,1212564,poradnia onkologiczna,15097,12.45,5,0.04
2021,świętokrzyskie,1212564,poradnia onkologii i hematologii dziecięcej,2916,2.4,1,0.01
2021,świętokrzyskie,1212564,poradnia osteoporozy,5007,4.13,3,0.02
2021,świętokrzyskie,1212564,poradnia otorynolaryngologiczna,105450,86.96,46,0.38
2021,świętokrzyskie,1212564,poradnia otorynolaryngologiczna dla dzieci,3029,2.5,2,0.02
2021,świętokrzyskie,1212564,poradnia patologii ciąży,476,0.39,1,0.01
2021,świętokrzyskie,1212564,poradnia pediatryczna,193,0.16,1,0.01
2021,świętokrzyskie,1212564,poradnia położniczo-ginekologiczna,256072,211.18,114,0.94
2021,świętokrzyskie,1212564,poradnia preluksacyjna,4788,3.95,7,0.06
2021,świętokrzyskie,1212564,poradnia profilaktyki chorób piersi,10170,8.39,4,0.03
2021,świętokrzyskie,1212564,poradnia proktologiczna,4489,3.7,4,0.03
2021,świętokrzyskie,1212564,poradnia radioterapii,11311,9.33,1,0.01
2021,świętokrzyskie,1212564,poradnia reumatologiczna,78432,64.68,33,0.27
2021,świętokrzyskie,1212564,poradnia reumatologiczna dla dzieci,542,0.45,2,0.02
2021,świętokrzyskie,1212564,poradnia transplantologiczna,364,0.3,1,0.01
2021,świętokrzyskie,1212564,poradnia urologiczna,87802,72.41,24,0.2
2021,świętokrzyskie,1212564,poradnia urologiczna dla dzieci,609,0.5,1,0.01
2021,świętokrzyskie,1212564,poradnia wad postawy,2149,1.77,3,0.02
2021,świętokrzyskie,1212564,pracownia endoskopii,27110,22.36,23,0.19
2021,świętokrzyskie,1212564,pracownia lub zakład medycyny nuklearnej,2341,1.93,1,0.01
2021,świętokrzyskie,1212564,pracownia rezonansu magnetycznego,73045,60.24,15,0.12
2021,świętokrzyskie,1212564,pracownia tomografii komputerowej,58852,48.54,20,0.16
2021,świętokrzyskie,1212564,pracownia usg,956,0.79,1,0.01
2020,dolnośląskie,2891321,poradnia alergologiczna,153302,53.02,68,0.24
2020,dolnośląskie,2891321,poradnia alergologiczna dla dzieci,23629,8.17,11,0.04
2020,dolnośląskie,2891321,poradnia audiologiczna,9584,3.31,6,0.02
2020,dolnośląskie,2891321,poradnia chemioterapii,30552,10.57,3,0.01
2020,dolnośląskie,2891321,poradnia chirurgii klatki piersiowej,4936,1.71,2,0.01
2020,dolnośląskie,2891321,poradnia chirurgii naczyniowej,12592,4.36,4,0.01
2020,dolnośląskie,2891321,poradnia chirurgii ogólnej,423725,146.55,126,0.44
2020,dolnośląskie,2891321,poradnia chirurgii ogólnej dla dzieci,31633,10.94,9,0.03
2020,dolnośląskie,2891321,poradnia chirurgii onkologicznej,47623,16.47,12,0.04
2020,dolnośląskie,2891321,poradnia chirurgii onkologicznej dla dzieci,142,0.05,1,0
2020,dolnośląskie,2891321,poradnia chirurgii plastycznej,7265,2.51,3,0.01
2020,dolnośląskie,2891321,poradnia chirurgii szczękowo-twarzowej,8177,2.83,3,0.01
2020,dolnośląskie,2891321,poradnia chirurgii urazowo-ortopedycznej,331940,114.81,89,0.31
2020,dolnośląskie,2891321,poradnia chorób metabolicznych,4011,1.39,2,0.01
2020,dolnośląskie,2891321,poradnia chorób naczyń,27217,9.41,12,0.04
2020,dolnośląskie,2891321,poradnia chorób płuc,35834,12.39,24,0.08
2020,dolnośląskie,2891321,poradnia chorób zakaźnych,15547,5.38,6,0.02
2020,dolnośląskie,2891321,poradnia chorób zakaźnych dla dzieci,3184,1.1,2,0.01
2020,dolnośląskie,2891321,poradnia dermatologiczna,277139,95.85,132,0.46
2020,dolnośląskie,2891321,poradnia diabetologiczna,109950,38.03,54,0.19
2020,dolnośląskie,2891321,poradnia diabetologiczna dla dzieci,2273,0.79,1,0
2020,dolnośląskie,2891321,poradnia endokrynologiczna,59663,20.64,21,0.07
2020,dolnośląskie,2891321,poradnia endokrynologiczna dla dzieci,9545,3.3,3,0.01
2020,dolnośląskie,2891321,poradnia endokrynologiczna osteoporozy,1671,0.58,1,0
2020,dolnośląskie,2891321,poradnia foniatryczna,7842,2.71,6,0.02
2020,dolnośląskie,2891321,poradnia gastroenterologiczna,35375,12.23,18,0.06
2020,dolnośląskie,2891321,poradnia gastroenterologiczna dla dzieci,3701,1.28,3,0.01
2020,dolnośląskie,2891321,poradnia genetyczna,6177,2.14,2,0.01
2020,dolnośląskie,2891321,poradnia geriatryczna,1080,0.37,3,0.01
2020,dolnośląskie,2891321,poradnia ginekologiczna,2873,0.99,2,0.01
2020,dolnośląskie,2891321,poradnia ginekologiczna dla dziewcząt,1156,0.4,4,0.01
2020,dolnośląskie,2891321,poradnia ginekologii onkologicznej,8197,2.84,3,0.01
2020,dolnośląskie,2891321,poradnia gruźlicy i chorób płuc,59103,20.44,18,0.06
2020,dolnośląskie,2891321,poradnia gruźlicy i chorób płuc dla dzieci,842,0.29,1,0
2020,dolnośląskie,2891321,poradnia hematologiczna,37865,13.1,7,0.02
2020,dolnośląskie,2891321,poradnia hematologiczna dla dzieci,1617,0.56,1,0
2020,dolnośląskie,2891321,poradnia hepatologiczna,2506,0.87,2,0.01
2020,dolnośląskie,2891321,poradnia immunologiczna,623,0.22,2,0.01
2020,dolnośląskie,2891321,poradnia kardiochirurgiczna,3806,1.32,4,0.01
2020,dolnośląskie,2891321,poradnia kardiologiczna,230973,79.88,70,0.24
2020,dolnośląskie,2891321,poradnia kardiologiczna dla dzieci,9744,3.37,9,0.03
2020,dolnośląskie,2891321,poradnia leczenia bólu,9957,3.44,8,0.03
2020,dolnośląskie,2891321,poradnia leczenia jaskry,146,0.05,1,0
2020,dolnośląskie,2891321,poradnia leczenia mukowiscydozy,368,0.13,1,0
2020,dolnośląskie,2891321,poradnia leczenia zeza,10282,3.56,6,0.02
2020,dolnośląskie,2891321,poradnia logopedyczna,80096,27.7,57,0.2
2020,dolnośląskie,2891321,poradnia medycyny sportowej,3632,1.26,6,0.02
2020,dolnośląskie,2891321,poradnia nadciśnienia tętniczego,608,0.21,1,0
2020,dolnośląskie,2891321,poradnia nefrologiczna,15012,5.19,11,0.04
2020,dolnośląskie,2891321,poradnia nefrologiczna dla dzieci,4482,1.55,3,0.01
2020,dolnośląskie,2891321,poradnia neonatologiczna,5024,1.74,12,0.04
2020,dolnośląskie,2891321,poradnia neurochirurgiczna,14056,4.86,8,0.03
2020,dolnośląskie,2891321,poradnia neurologiczna,232202,80.31,108,0.37
2020,dolnośląskie,2891321,poradnia neurologiczna dla dzieci,22569,7.81,10,0.03
2020,dolnośląskie,2891321,poradnia okulistyczna,486872,168.39,176,0.61
2020,dolnośląskie,2891321,poradnia okulistyczna dla dzieci,9872,3.41,11,0.04
2020,dolnośląskie,2891321,poradnia onkologiczna,145797,50.43,42,0.15
2020,dolnośląskie,2891321,poradnia onkologii i hematologii dziecięcej,103,0.04,1,0
2020,dolnośląskie,2891321,poradnia osteoporozy,7501,2.59,3,0.01
2020,dolnośląskie,2891321,poradnia otorynolaryngologiczna,210894,72.94,131,0.45
2020,dolnośląskie,2891321,poradnia otorynolaryngologiczna dla dzieci,2552,0.88,5,0.02
2020,dolnośląskie,2891321,poradnia patologii ciąży,5089,1.76,2,0.01
2020,dolnośląskie,2891321,poradnia położniczo-ginekologiczna,565695,195.65,214,0.74
2020,dolnośląskie,2891321,poradnia preluksacyjna,10657,3.69,9,0.03
2020,dolnośląskie,2891321,poradnia profilaktyczno-lecznicza (hiv/aids),8682,3,2,0.01
2020,dolnośląskie,2891321,poradnia profilaktyki chorób piersi,5616,1.94,1,0
2020,dolnośląskie,2891321,poradnia proktologiczna,10566,3.65,8,0.03
2020,dolnośląskie,2891321,poradnia radioterapii,25484,8.81,2,0.01
2020,dolnośląskie,2891321,poradnia reumatologiczna,64451,22.29,51,0.18
2020,dolnośląskie,2891321,poradnia reumatologiczna dla dzieci,1914,0.66,3,0.01
2020,dolnośląskie,2891321,poradnia transplantologiczna,7390,2.56,4,0.01
2020,dolnośląskie,2891321,poradnia urologiczna,111031,38.4,49,0.17
2020,dolnośląskie,2891321,poradnia urologiczna dla dzieci,1930,0.67,1,0
2020,dolnośląskie,2891321,poradnia wad postawy,3922,1.36,7,0.02
2020,dolnośląskie,2891321,poradnia wad serca,3105,1.07,2,0.01
2020,dolnośląskie,2891321,poradnia zaburzeń i wad rozwojowych dzieci,55,0.02,1,0
2020,dolnośląskie,2891321,pracownia endoskopii,47298,16.36,40,0.14
2020,dolnośląskie,2891321,pracownia lub zakład medycyny nuklearnej,3522,1.22,3,0.01
2020,dolnośląskie,2891321,pracownia rentgenodiagnostyki ogólnej,3789,1.31,1,0
2020,dolnośląskie,2891321,pracownia rezonansu magnetycznego,96368,33.33,23,0.08
2020,dolnośląskie,2891321,pracownia tomografii komputerowej,81187,28.08,35,0.12
2020,dolnośląskie,2891321,pracownia usg,1764,0.61,2,0.01
2020,kujawsko-pomorskie,2061942,ambulatorium okulistyczne,121,0.06,1,0
2020,kujawsko-pomorskie,2061942,poradnia (gabinet) lekarza podstawowej opieki zdrowotnej,53,0.03,2,0.01
2020,kujawsko-pomorskie,2061942,poradnia alergologiczna,98132,47.59,40,0.19
2020,kujawsko-pomorskie,2061942,poradnia alergologiczna dla dzieci,40684,19.73,8,0.04
2020,kujawsko-pomorskie,2061942,poradnia audiologiczna,3899,1.89,3,0.01
2020,kujawsko-pomorskie,2061942,poradnia audiologiczna dla dzieci,1842,0.89,1,0
2020,kujawsko-pomorskie,2061942,poradnia chemioterapii,11835,5.74,3,0.01
2020,kujawsko-pomorskie,2061942,poradnia chirurgii klatki piersiowej,8502,4.12,2,0.01
2020,kujawsko-pomorskie,2061942,poradnia chirurgii naczyniowej,16121,7.82,6,0.03
2020,kujawsko-pomorskie,2061942,poradnia chirurgii ogólnej,278084,134.87,59,0.29
2020,kujawsko-pomorskie,2061942,poradnia chirurgii ogólnej dla dzieci,34563,16.76,12,0.06
2020,kujawsko-pomorskie,2061942,poradnia chirurgii onkologicznej,55754,27.04,12,0.06
2020,kujawsko-pomorskie,2061942,poradnia chirurgii plastycznej,2377,1.15,1,0
2020,kujawsko-pomorskie,2061942,poradnia chirurgii szczękowo-twarzowej,7599,3.69,4,0.02
2020,kujawsko-pomorskie,2061942,poradnia chirurgii urazowo-ortopedycznej,264910,128.48,53,0.26
2020,kujawsko-pomorskie,2061942,poradnia chirurgii urazowo-ortopedycznej dla dzieci,2690,1.3,3,0.01
